id,date,check_in,check_out,employee_id
12477,2025-02-12,2025-02-12 06:01:46,,174
12479,2025-02-12,2025-02-12 06:02:40,2025-02-12 15:04:38,146
12480,2025-02-12,2025-02-12 06:02:44,2025-02-12 15:06:06,255
12481,2025-02-12,2025-02-12 06:02:46,2025-02-12 15:05:28,164
12482,2025-02-12,2025-02-12 06:02:50,2025-02-12 15:07:18,177
12483,2025-02-12,2025-02-12 06:03:08,2025-02-12 15:03:35,170
12485,2025-02-12,2025-02-12 06:04:09,2025-02-12 15:09:06,142
12490,2025-02-12,2025-02-12 06:05:33,2025-02-12 15:05:24,156
12491,2025-02-12,2025-02-12 06:07:10,2025-02-12 15:17:05,175
12492,2025-02-12,2025-02-12 06:07:16,2025-02-12 15:08:39,183
12493,2025-02-12,2025-02-12 06:08:30,2025-02-12 15:13:31,159
12494,2025-02-12,2025-02-12 06:09:30,2025-02-12 15:06:20,147
12499,2025-02-12,2025-02-12 06:26:38,2025-02-12 15:14:42,187
12501,2025-02-12,2025-02-12 06:26:47,2025-02-12 15:16:45,256
12502,2025-02-12,2025-02-12 09:48:20,2025-02-12 15:15:59,160
12506,2025-02-13,2025-02-13 05:40:42,2025-02-13 15:25:12,169
12507,2025-02-13,2025-02-13 05:41:21,2025-02-13 15:22:15,160
12508,2025-02-13,2025-02-13 05:47:28,2025-02-13 15:18:46,189
12510,2025-02-13,2025-02-13 05:55:36,2025-02-13 15:08:15,148
12511,2025-02-13,2025-02-13 05:56:12,2025-02-13 15:11:00,165
12512,2025-02-13,2025-02-13 05:56:58,2025-02-13 15:14:50,147
12513,2025-02-13,2025-02-13 05:57:13,,174
12514,2025-02-13,2025-02-13 05:58:36,2025-02-13 15:14:20,164
12515,2025-02-13,2025-02-13 05:58:39,2025-02-13 15:12:50,154
12516,2025-02-13,2025-02-13 05:58:42,2025-02-13 15:22:55,167
12518,2025-02-13,2025-02-13 05:59:34,2025-02-13 15:10:48,146
12519,2025-02-13,2025-02-13 05:59:37,2025-02-13 15:10:52,177
12520,2025-02-13,2025-02-13 05:59:41,2025-02-13 15:06:50,255
12521,2025-02-13,2025-02-13 06:00:03,2025-02-13 15:22:27,151
12522,2025-02-13,2025-02-13 06:00:11,,166
12523,2025-02-13,2025-02-13 06:03:05,2025-02-13 15:12:46,142
12524,2025-02-13,2025-02-13 06:03:44,2025-02-13 15:13:20,170
12525,2025-02-13,2025-02-13 06:04:55,2025-02-13 15:20:47,175
12527,2025-02-13,2025-02-13 06:06:40,2025-02-13 15:15:13,252
12529,2025-02-13,2025-02-13 06:06:58,,156
12530,2025-02-13,2025-02-13 06:07:03,2025-02-13 15:11:20,183
12532,2025-02-13,2025-02-13 06:11:13,2025-02-13 15:20:23,159
12536,2025-02-13,2025-02-13 06:28:14,2025-02-13 15:14:01,187
12540,2025-02-13,2025-02-13 06:28:33,2025-02-13 15:17:13,256
12542,2025-02-15,2025-02-15 05:33:53,2025-02-15 15:13:31,169
12545,2025-02-15,2025-02-15 05:43:49,2025-02-15 15:16:17,160
12547,2025-02-15,2025-02-15 05:50:05,2025-02-15 15:12:36,189
12549,2025-02-15,2025-02-15 05:51:19,2025-02-15 15:15:28,166
12550,2025-02-15,2025-02-15 05:53:36,2025-02-15 15:04:29,165
12551,2025-02-15,2025-02-15 05:56:55,2025-02-15 15:04:22,148
12552,2025-02-15,2025-02-15 05:58:53,2025-02-15 15:05:48,177
12553,2025-02-15,2025-02-15 05:59:39,,151
12554,2025-02-15,2025-02-15 05:59:48,2025-02-15 15:08:27,154
12556,2025-02-15,2025-02-15 06:01:43,2025-02-15 15:09:14,142
12557,2025-02-15,2025-02-15 06:02:54,2025-02-15 15:04:17,170
12558,2025-02-15,2025-02-15 06:03:24,,174
12559,2025-02-15,2025-02-15 06:03:33,2025-02-15 15:05:45,146
12560,2025-02-15,2025-02-15 06:03:36,2025-02-15 15:05:00,164
12561,2025-02-15,2025-02-15 06:03:39,2025-02-15 15:04:56,255
12564,2025-02-15,2025-02-15 06:05:09,2025-02-15 15:06:59,183
12565,2025-02-15,2025-02-15 06:07:03,2025-02-15 15:09:37,156
12566,2025-02-15,2025-02-15 06:07:39,2025-02-15 15:05:06,147
12567,2025-02-15,2025-02-15 06:10:30,2025-02-15 15:19:24,175
12568,2025-02-15,2025-02-15 06:11:57,2025-02-15 15:08:30,167
12569,2025-02-15,2025-02-15 06:12:01,2025-02-15 15:06:05,252
12571,2025-02-15,2025-02-15 06:17:05,2025-02-15 15:05:14,187
12576,2025-02-15,2025-02-15 07:35:49,2025-02-15 15:18:23,159
12580,2025-02-16,2025-02-16 05:42:30,2025-02-16 15:15:23,169
12581,2025-02-16,2025-02-16 05:50:29,2025-02-16 15:11:23,189
12584,2025-02-16,2025-02-16 05:56:54,2025-02-16 15:14:51,151
12585,2025-02-16,2025-02-16 05:57:21,2025-02-16 15:14:06,166
12586,2025-02-16,2025-02-16 05:57:25,2025-02-16 15:07:41,148
12587,2025-02-16,2025-02-16 05:57:29,2025-02-16 15:04:07,165
12588,2025-02-16,2025-02-16 05:58:10,,174
12589,2025-02-16,2025-02-16 05:59:44,,164
12590,2025-02-16,2025-02-16 05:59:48,2025-02-16 15:11:25,154
12591,2025-02-16,2025-02-16 06:00:56,2025-02-16 15:04:19,146
12592,2025-02-16,2025-02-16 06:00:58,2025-02-16 15:04:09,255
12593,2025-02-16,2025-02-16 06:01:02,2025-02-16 15:04:12,177
12594,2025-02-16,2025-02-16 06:01:08,2025-02-16 15:08:27,142
12595,2025-02-16,2025-02-16 06:01:27,2025-02-16 15:03:55,170
12596,2025-02-16,2025-02-16 06:02:22,2025-02-16 15:11:53,158
12597,2025-02-16,2025-02-16 06:02:26,2025-02-16 15:12:38,159
12598,2025-02-16,2025-02-16 06:03:13,2025-02-16 15:05:26,183
12600,2025-02-16,2025-02-16 06:05:36,2025-02-16 15:07:53,147
12601,2025-02-16,2025-02-16 06:07:12,,156
12602,2025-02-16,2025-02-16 06:09:16,2025-02-16 15:07:50,252
12603,2025-02-16,2025-02-16 06:09:48,2025-02-16 15:14:41,175
12605,2025-02-16,2025-02-16 06:15:02,2025-02-16 15:06:19,167
12606,2025-02-16,2025-02-16 06:24:14,2025-02-16 15:06:28,187
12607,2025-02-16,2025-02-16 06:42:49,2025-02-16 15:05:55,256
12609,2025-02-17,2025-02-17 05:42:31,2025-02-17 15:15:58,160
12612,2025-02-17,2025-02-17 05:45:08,2025-02-17 15:16:54,169
12615,2025-02-17,2025-02-17 05:55:59,2025-02-17 15:14:12,166
12616,2025-02-17,2025-02-17 05:56:13,2025-02-17 15:15:21,189
12617,2025-02-17,2025-02-17 05:59:09,2025-02-17 15:05:41,142
12618,2025-02-17,2025-02-17 05:59:14,2025-02-17 15:08:37,154
12620,2025-02-17,2025-02-17 06:01:02,2025-02-17 15:02:50,165
12621,2025-02-17,2025-02-17 06:01:05,2025-02-17 15:02:27,255
12622,2025-02-17,2025-02-17 06:01:08,2025-02-17 15:02:18,148
12623,2025-02-17,2025-02-17 06:02:12,,174
12624,2025-02-17,2025-02-17 06:02:34,2025-02-17 15:06:41,170
12625,2025-02-17,2025-02-17 06:03:07,2025-02-17 15:02:45,146
12626,2025-02-17,2025-02-17 06:03:16,2025-02-17 15:02:42,177
12628,2025-02-17,2025-02-17 06:05:06,2025-02-17 15:15:00,175
12629,2025-02-17,2025-02-17 06:05:09,2025-02-17 15:17:12,151
12632,2025-02-17,2025-02-17 06:06:14,2025-02-17 15:10:18,183
12633,2025-02-17,2025-02-17 06:07:42,,156
12634,2025-02-17,2025-02-17 06:09:28,,159
12635,2025-02-17,2025-02-17 06:09:40,2025-02-17 15:15:27,158
12636,2025-02-17,2025-02-17 06:11:14,2025-02-17 15:09:02,147
12637,2025-02-17,2025-02-17 06:11:19,2025-02-17 15:09:22,252
12638,2025-02-17,2025-02-17 06:24:27,2025-02-17 15:10:56,187
12641,2025-02-17,2025-02-17 06:24:37,2025-02-17 15:11:12,256
12645,2025-02-18,2025-02-18 05:46:53,2025-02-18 15:11:56,160
12646,2025-02-18,2025-02-18 05:47:22,2025-02-18 15:14:20,169
12647,2025-02-18,2025-02-18 05:48:34,2025-02-18 15:18:40,189
12650,2025-02-18,2025-02-18 05:53:52,2025-02-18 15:14:33,166
12651,2025-02-18,2025-02-18 05:56:19,2025-02-18 15:03:11,165
12652,2025-02-18,2025-02-18 05:57:04,2025-02-18 15:10:39,148
12653,2025-02-18,2025-02-18 06:00:58,2025-02-18 15:12:29,154
12654,2025-02-18,2025-02-18 06:01:41,2025-02-18 15:07:41,142
12656,2025-02-18,2025-02-18 06:02:59,2025-02-18 15:04:25,164
12657,2025-02-18,2025-02-18 06:03:02,2025-02-18 15:04:34,255
12658,2025-02-18,2025-02-18 06:03:28,2025-02-18 15:03:19,170
12659,2025-02-18,2025-02-18 06:03:37,2025-02-18 15:03:46,146
12660,2025-02-18,2025-02-18 06:03:40,2025-02-18 15:02:44,177
12661,2025-02-18,2025-02-18 06:03:58,2025-02-18 15:07:18,187
12665,2025-02-18,2025-02-18 06:04:16,2025-02-18 15:09:56,256
12667,2025-02-18,2025-02-18 06:04:26,2025-02-18 15:06:26,183
12668,2025-02-18,2025-02-18 06:05:15,2025-02-18 15:07:22,147
12671,2025-02-18,2025-02-18 06:07:12,2025-02-18 15:13:28,159
12672,2025-02-18,2025-02-18 06:07:24,2025-02-18 15:13:46,158
12674,2025-02-18,2025-02-18 06:09:55,2025-02-18 15:14:46,175
12675,2025-02-18,2025-02-18 06:11:15,,151
12676,2025-02-18,2025-02-18 06:12:45,2025-02-18 15:13:54,167
12677,2025-02-18,2025-02-18 06:20:31,2025-02-18 15:06:35,252
12679,2025-02-19,2025-02-19 05:39:11,2025-02-19 15:19:18,160
12680,2025-02-19,2025-02-19 05:42:57,2025-02-19 15:14:18,169
12682,2025-02-19,2025-02-19 05:49:20,2025-02-19 15:18:12,189
12684,2025-02-19,2025-02-19 05:50:34,2025-02-19 15:16:03,166
12686,2025-02-19,2025-02-19 05:59:55,2025-02-19 15:05:08,148
12687,2025-02-19,2025-02-19 06:00:15,2025-02-19 15:03:57,165
12688,2025-02-19,2025-02-19 06:01:08,2025-02-19 15:08:40,142
12689,2025-02-19,2025-02-19 06:01:52,2025-02-19 15:15:36,154
12690,2025-02-19,2025-02-19 06:01:54,2025-02-19 15:02:39,255
12691,2025-02-19,2025-02-19 06:01:58,,174
12692,2025-02-19,2025-02-19 06:02:02,2025-02-19 15:04:10,164
12693,2025-02-19,2025-02-19 06:02:05,2025-02-19 15:02:23,177
12694,2025-02-19,2025-02-19 06:02:08,2025-02-19 15:02:26,146
12695,2025-02-19,2025-02-19 06:02:44,2025-02-19 15:17:28,187
12699,2025-02-19,2025-02-19 06:03:02,2025-02-19 15:19:27,256
12702,2025-02-19,2025-02-19 06:03:41,2025-02-19 15:06:57,183
12703,2025-02-19,2025-02-19 06:03:51,,156
12704,2025-02-19,2025-02-19 06:04:11,2025-02-19 15:04:48,170
12706,2025-02-19,2025-02-19 06:04:21,2025-02-19 15:15:39,167
12708,2025-02-19,2025-02-19 06:07:18,2025-02-19 15:18:24,175
12709,2025-02-19,2025-02-19 06:07:22,2025-02-19 15:15:43,158
12710,2025-02-19,2025-02-19 06:07:27,2025-02-19 15:15:53,159
12711,2025-02-19,2025-02-19 06:10:22,2025-02-19 15:07:03,147
12712,2025-02-19,2025-02-19 06:10:26,2025-02-19 14:43:06,252
12716,2025-02-20,2025-02-20 05:44:08,2025-02-20 15:22:17,160
12718,2025-02-20,2025-02-20 05:48:17,,189
12720,2025-02-20,2025-02-20 05:55:36,,170
12721,2025-02-20,2025-02-20 05:57:36,2025-02-20 15:21:23,166
12722,2025-02-20,2025-02-20 05:57:42,2025-02-20 15:16:32,148
12723,2025-02-20,2025-02-20 05:57:49,2025-02-20 15:14:00,165
12724,2025-02-20,2025-02-20 05:58:04,2025-02-20 15:14:35,154
12725,2025-02-20,2025-02-20 05:58:41,2025-02-20 15:16:58,147
12726,2025-02-20,2025-02-20 05:58:52,,174
12727,2025-02-20,2025-02-20 05:59:32,2025-02-20 15:14:41,164
12728,2025-02-20,2025-02-20 05:59:37,2025-02-20 15:12:36,146
12729,2025-02-20,2025-02-20 05:59:40,2025-02-20 15:12:40,177
12730,2025-02-20,2025-02-20 06:00:18,2025-02-20 15:12:45,255
12731,2025-02-20,2025-02-20 06:01:10,2025-02-20 15:14:20,142
12732,2025-02-20,2025-02-20 06:02:20,,151
12733,2025-02-20,2025-02-20 06:02:28,2025-02-20 15:21:15,175
12734,2025-02-20,2025-02-20 06:03:05,2025-02-20 15:20:32,158
12735,2025-02-20,2025-02-20 06:03:55,2025-02-20 15:20:40,159
12736,2025-02-20,2025-02-20 06:04:06,2025-02-20 15:14:29,183
12738,2025-02-20,2025-02-20 06:04:29,2025-02-20 15:20:45,167
12739,2025-02-20,2025-02-20 06:05:12,2025-02-20 15:16:45,252
12742,2025-02-20,2025-02-20 06:06:16,2025-02-20 15:19:12,187
12748,2025-02-20,2025-02-20 06:06:49,2025-02-20 15:18:04,256
12749,2025-02-20,2025-02-20 06:06:57,,156
12750,2025-02-20,2025-02-20 06:43:09,2025-02-20 15:21:49,169
12751,2025-02-22,2025-02-22 05:44:35,2025-02-22 15:16:19,169
12752,2025-02-22,2025-02-22 05:44:56,2025-02-22 15:21:57,160
12755,2025-02-22,2025-02-22 05:47:21,2025-02-22 15:22:54,166
12756,2025-02-22,2025-02-22 05:49:05,2025-02-22 15:21:05,189
12759,2025-02-22,2025-02-22 05:56:39,2025-02-22 15:05:44,148
12760,2025-02-22,2025-02-22 05:59:14,2025-02-22 15:10:28,154
12761,2025-02-22,2025-02-22 06:01:33,2025-02-22 15:07:16,142
12762,2025-02-22,2025-02-22 06:02:50,2025-02-22 15:16:07,187
12766,2025-02-22,2025-02-22 06:03:24,2025-02-22 15:14:13,156
12769,2025-02-22,2025-02-22 06:03:54,2025-02-22 15:03:39,164
12770,2025-02-22,2025-02-22 06:03:58,2025-02-22 15:05:25,255
12771,2025-02-22,2025-02-22 06:04:02,,174
12772,2025-02-22,2025-02-22 06:04:21,2025-02-22 15:06:14,183
12774,2025-02-22,2025-02-22 06:04:36,2025-02-22 15:20:45,256
12776,2025-02-22,2025-02-22 06:05:01,2025-02-22 15:04:01,167
12778,2025-02-22,2025-02-22 06:07:31,2025-02-22 15:13:52,159
12779,2025-02-22,2025-02-22 06:07:46,2025-02-22 15:06:09,252
12780,2025-02-22,2025-02-22 06:07:50,2025-02-22 15:13:57,158
12781,2025-02-22,2025-02-22 06:08:53,2025-02-22 15:04:54,170
12782,2025-02-22,2025-02-22 06:12:26,2025-02-22 15:22:45,175
12783,2025-02-22,2025-02-22 06:15:30,2025-02-22 15:12:47,147
12785,2025-02-22,2025-02-22 15:19:25,,151
12788,2025-02-23,2025-02-23 05:40:04,2025-02-23 15:23:42,160
12789,2025-02-23,2025-02-23 05:47:23,2025-02-23 15:20:16,169
12790,2025-02-23,2025-02-23 05:49:55,2025-02-23 15:25:50,189
12792,2025-02-23,2025-02-23 05:50:34,2025-02-23 15:22:06,166
12794,2025-02-23,2025-02-23 05:58:25,2025-02-23 15:03:32,170
12796,2025-02-23,2025-02-23 05:58:38,2025-02-23 15:06:10,154
12797,2025-02-23,2025-02-23 06:01:50,,174
12798,2025-02-23,2025-02-23 06:02:42,2025-02-23 15:08:37,183
12799,2025-02-23,2025-02-23 06:02:53,,151
12800,2025-02-23,2025-02-23 06:02:58,2025-02-23 15:10:25,148
12801,2025-02-23,2025-02-23 06:03:02,2025-02-23 15:08:25,164
12802,2025-02-23,2025-02-23 06:03:06,2025-02-23 15:05:46,255
12803,2025-02-23,2025-02-23 06:03:20,2025-02-23 15:11:58,142
12804,2025-02-23,2025-02-23 06:03:30,2025-02-23 15:07:11,177
12806,2025-02-23,2025-02-23 06:05:19,2025-02-23 15:23:51,256
12807,2025-02-23,2025-02-23 06:05:24,2025-02-23 15:19:29,187
12813,2025-02-23,2025-02-23 06:06:58,2025-02-23 15:08:56,147
12816,2025-02-23,2025-02-23 06:07:48,2025-02-23 15:08:30,252
12817,2025-02-23,2025-02-23 06:08:38,2025-02-23 15:23:24,158
12818,2025-02-23,2025-02-23 06:08:44,2025-02-23 15:23:19,159
12819,2025-02-23,2025-02-23 06:15:02,,156
12820,2025-02-23,2025-02-23 06:23:18,2025-02-23 15:28:53,175
12821,2025-02-23,2025-02-23 15:06:27,,167
12823,2025-02-24,2025-02-24 05:47:23,2025-02-24 15:10:53,160
12825,2025-02-24,2025-02-24 05:47:34,2025-02-24 15:06:05,169
12826,2025-02-24,2025-02-24 05:48:05,2025-02-24 15:21:47,189
12829,2025-02-24,2025-02-24 05:53:17,2025-02-24 15:13:14,166
12830,2025-02-24,2025-02-24 05:56:58,2025-02-24 15:09:45,148
12831,2025-02-24,2025-02-24 05:57:03,2025-02-24 15:06:00,165
12832,2025-02-24,2025-02-24 05:57:09,,174
12833,2025-02-24,2025-02-24 05:58:41,2025-02-24 15:06:14,177
12834,2025-02-24,2025-02-24 05:59:02,2025-02-24 15:06:44,255
12835,2025-02-24,2025-02-24 05:59:06,2025-02-24 15:06:47,164
12836,2025-02-24,2025-02-24 05:59:14,2025-02-24 15:08:46,154
12837,2025-02-24,2025-02-24 06:02:07,2025-02-24 15:05:01,170
12841,2025-02-24,2025-02-24 06:04:16,2025-02-24 15:17:26,187
12845,2025-02-24,2025-02-24 06:04:42,2025-02-24 15:19:20,256
12846,2025-02-24,2025-02-24 06:04:59,2025-02-24 15:07:53,142
12847,2025-02-24,2025-02-24 06:08:27,2025-02-24 15:16:28,151
12848,2025-02-24,2025-02-24 06:09:06,2025-02-24 15:27:12,175
12849,2025-02-24,2025-02-24 06:09:21,2025-02-24 15:10:30,183
12850,2025-02-24,2025-02-24 06:11:43,2025-02-24 15:16:04,147
12851,2025-02-24,2025-02-24 06:13:37,2025-02-24 15:17:19,252
12853,2025-02-24,2025-02-24 06:14:11,2025-02-24 15:22:27,158
12854,2025-02-24,2025-02-24 06:14:16,2025-02-24 15:22:23,159
12858,2025-02-25,2025-02-25 05:45:49,2025-02-25 15:23:19,160
12859,2025-02-25,2025-02-25 05:46:16,2025-02-25 15:19:01,169
12860,2025-02-25,2025-02-25 05:49:00,2025-02-25 15:19:14,189
12862,2025-02-25,2025-02-25 05:56:30,2025-02-25 15:13:03,166
12865,2025-02-25,2025-02-25 05:59:47,2025-02-25 15:03:57,170
12866,2025-02-25,2025-02-25 06:00:27,2025-02-25 15:04:21,165
12867,2025-02-25,2025-02-25 06:01:16,2025-02-25 15:02:33,148
12868,2025-02-25,2025-02-25 06:01:42,2025-02-25 15:20:38,187
12870,2025-02-25,2025-02-25 06:02:16,2025-02-25 15:22:04,256
12872,2025-02-25,2025-02-25 06:03:04,2025-02-25 15:04:37,177
12873,2025-02-25,2025-02-25 06:03:09,2025-02-25 15:02:29,164
12874,2025-02-25,2025-02-25 06:03:15,2025-02-25 15:02:41,154
12875,2025-02-25,2025-02-25 06:03:19,,174
12876,2025-02-25,2025-02-25 06:03:53,2025-02-25 15:02:49,156
12877,2025-02-25,2025-02-25 06:05:25,2025-02-25 15:04:27,142
12878,2025-02-25,2025-02-25 06:05:47,2025-02-25 15:05:20,183
12880,2025-02-25,2025-02-25 06:08:57,,252
12882,2025-02-25,2025-02-25 06:15:11,2025-02-25 15:19:37,175
12883,2025-02-25,2025-02-25 06:15:17,2025-02-25 15:15:25,147
12884,2025-02-25,2025-02-25 06:17:05,2025-02-25 15:12:29,158
12885,2025-02-25,2025-02-25 06:17:11,2025-02-25 15:12:00,159
12889,2025-02-26,2025-02-26 05:45:48,2025-02-26 15:23:02,160
12890,2025-02-26,2025-02-26 05:48:10,2025-02-26 15:17:40,189
12892,2025-02-26,2025-02-26 05:49:52,2025-02-26 15:14:01,167
12893,2025-02-26,2025-02-26 05:57:54,2025-02-26 15:16:48,166
12894,2025-02-26,2025-02-26 05:59:54,2025-02-26 15:13:58,154
12895,2025-02-26,2025-02-26 06:00:10,2025-02-26 15:05:26,165
12896,2025-02-26,2025-02-26 06:00:32,2025-02-26 15:05:05,148
12897,2025-02-26,2025-02-26 06:01:27,,151
12898,2025-02-26,2025-02-26 06:02:56,2025-02-26 15:05:52,170
12899,2025-02-26,2025-02-26 06:03:01,2025-02-26 15:06:12,164
12900,2025-02-26,2025-02-26 06:03:04,2025-02-26 15:05:34,255
12901,2025-02-26,2025-02-26 06:03:08,2025-02-26 15:05:29,177
12902,2025-02-26,2025-02-26 06:03:12,,174
12904,2025-02-26,2025-02-26 06:05:02,2025-02-26 15:06:24,142
12905,2025-02-26,2025-02-26 06:06:57,2025-02-26 15:09:01,183
12906,2025-02-26,2025-02-26 06:07:10,2025-02-26 15:18:02,187
12910,2025-02-26,2025-02-26 06:07:46,2025-02-26 15:18:15,256
12913,2025-02-26,2025-02-26 06:09:37,2025-02-26 15:11:49,159
12914,2025-02-26,2025-02-26 06:13:00,2025-02-26 15:17:09,156
12915,2025-02-26,2025-02-26 06:20:25,2025-02-26 15:11:07,147
12916,2025-02-26,2025-02-26 06:24:11,2025-02-26 15:19:35,169
12917,2025-02-26,2025-02-26 06:25:52,2025-02-26 15:07:51,252
12918,2025-02-26,2025-02-26 06:26:07,2025-02-26 15:22:54,175
12921,2025-02-27,2025-02-27 05:40:45,2025-02-27 15:50:04,169
12922,2025-02-27,2025-02-27 05:42:04,2025-02-27 15:49:58,160
12924,2025-02-27,2025-02-27 05:50:11,2025-02-27 15:29:38,189
12926,2025-02-27,2025-02-27 05:59:27,2025-02-27 15:20:39,170
12927,2025-02-27,2025-02-27 05:59:53,2025-02-27 15:16:19,165
12928,2025-02-27,2025-02-27 06:00:34,2025-02-27 15:15:13,148
12929,2025-02-27,2025-02-27 06:02:50,2025-02-27 15:26:44,142
12932,2025-02-27,2025-02-27 06:04:51,2025-02-27 15:24:14,147
12933,2025-02-27,2025-02-27 06:04:54,2025-02-27 15:23:45,164
12934,2025-02-27,2025-02-27 06:04:57,,174
12935,2025-02-27,2025-02-27 06:05:01,2025-02-27 15:06:32,255
12936,2025-02-27,2025-02-27 06:05:05,2025-02-27 15:22:30,177
12937,2025-02-27,2025-02-27 06:05:10,2025-02-27 15:29:19,154
12939,2025-02-27,2025-02-27 06:07:17,,252
12940,2025-02-27,2025-02-27 06:07:21,,151
12941,2025-02-27,2025-02-27 06:07:26,2025-02-27 15:15:25,183
12944,2025-02-27,2025-02-27 06:09:22,2025-02-27 15:23:51,187
12948,2025-02-27,2025-02-27 06:09:46,2025-02-27 15:24:01,256
12949,2025-02-27,2025-02-27 06:16:10,,156
12950,2025-02-27,2025-02-27 06:17:50,2025-02-27 15:48:30,159
12951,2025-02-27,2025-02-27 06:18:04,2025-02-27 15:29:53,158
12952,2025-02-27,2025-02-27 06:40:56,2025-02-27 15:51:32,175
12953,2025-02-27,2025-02-27 06:59:38,2025-02-27 15:32:39,166
12954,2025-03-01,2025-03-01 05:47:42,2025-03-01 14:33:21,169
12956,2025-03-01,2025-03-01 05:51:38,2025-03-01 14:36:57,160
12957,2025-03-01,2025-03-01 05:55:40,2025-03-01 14:32:05,142
12960,2025-03-01,2025-03-01 05:58:20,2025-03-01 14:01:27,159
12961,2025-03-01,2025-03-01 05:58:26,2025-03-01 14:01:36,158
12962,2025-03-01,2025-03-01 05:59:20,2025-03-01 14:35:02,189
12964,2025-03-01,2025-03-01 05:59:47,2025-03-01 14:30:37,183
12965,2025-03-01,2025-03-01 06:00:30,2025-03-01 14:31:14,165
12966,2025-03-01,2025-03-01 06:01:58,,151
12967,2025-03-01,2025-03-01 06:02:12,2025-03-01 14:33:16,148
12968,2025-03-01,2025-03-01 06:02:44,2025-03-01 14:36:03,166
12970,2025-03-01,2025-03-01 06:04:27,2025-03-01 14:34:07,177
12971,2025-03-01,2025-03-01 06:04:39,2025-03-01 14:33:04,164
12974,2025-03-01,2025-03-01 06:04:54,2025-03-01 14:33:00,255
12975,2025-03-01,2025-03-01 06:05:10,,174
12976,2025-03-01,2025-03-01 06:05:40,2025-03-01 14:33:38,167
12977,2025-03-01,2025-03-01 06:05:46,2025-03-01 14:31:54,252
12978,2025-03-01,2025-03-01 06:07:32,2025-03-01 14:31:46,170
12979,2025-03-01,2025-03-01 06:08:19,2025-03-01 14:32:11,147
12980,2025-03-01,2025-03-01 06:09:42,2025-03-01 14:37:24,175
12981,2025-03-01,2025-03-01 06:12:08,,156
12982,2025-03-01,2025-03-01 06:17:45,2025-03-01 14:32:56,187
12988,2025-03-01,2025-03-01 06:18:24,2025-03-01 14:32:41,256
12989,2025-03-01,2025-03-01 06:38:18,2025-03-01 14:33:30,154
12991,2025-03-02,2025-03-02 05:44:40,2025-03-02 14:08:52,169
12993,2025-03-02,2025-03-02 05:52:46,,151
12994,2025-03-02,2025-03-02 05:54:55,2025-03-02 14:07:53,166
12995,2025-03-02,2025-03-02 05:55:00,,148
12996,2025-03-02,2025-03-02 05:55:05,2025-03-02 14:01:18,165
12997,2025-03-02,2025-03-02 05:56:01,2025-03-02 14:02:04,183
12998,2025-03-02,2025-03-02 05:57:28,2025-03-02 14:01:04,170
12999,2025-03-02,2025-03-02 05:59:16,2025-03-02 14:05:52,189
13001,2025-03-02,2025-03-02 05:59:28,2025-03-02 14:03:40,142
13002,2025-03-02,2025-03-02 05:59:37,2025-03-02 10:01:26,164
13003,2025-03-02,2025-03-02 05:59:40,2025-03-02 14:03:08,177
13004,2025-03-02,2025-03-02 05:59:43,2025-03-02 14:03:02,255
13005,2025-03-02,2025-03-02 05:59:46,,174
13006,2025-03-02,2025-03-02 06:03:30,2025-03-02 14:07:18,175
13008,2025-03-02,2025-03-02 06:05:34,2025-03-02 14:06:13,167
13009,2025-03-02,2025-03-02 06:05:36,2025-03-02 14:06:36,154
13010,2025-03-02,2025-03-02 06:05:39,2025-03-02 14:03:05,252
13012,2025-03-02,2025-03-02 06:06:32,2025-03-02 14:03:24,187
13014,2025-03-02,2025-03-02 06:06:40,2025-03-02 14:03:57,256
13017,2025-03-02,2025-03-02 06:07:14,,158
13018,2025-03-02,2025-03-02 06:07:22,2025-03-02 14:02:11,159
13020,2025-03-02,2025-03-02 06:09:06,2025-03-02 14:02:59,147
13021,2025-03-02,2025-03-02 06:18:23,2025-03-02 14:07:39,160
13023,2025-03-03,2025-03-03 05:40:19,2025-03-03 14:09:58,160
13025,2025-03-03,2025-03-03 05:41:22,2025-03-03 14:08:09,169
13027,2025-03-03,2025-03-03 05:56:46,2025-03-03 14:02:39,165
13028,2025-03-03,2025-03-03 05:57:04,2025-03-03 14:02:27,183
13029,2025-03-03,2025-03-03 05:58:12,2025-03-03 14:05:07,148
13031,2025-03-03,2025-03-03 06:00:52,2025-03-03 14:05:45,151
13032,2025-03-03,2025-03-03 06:01:49,2025-03-03 14:02:09,170
13033,2025-03-03,2025-03-03 06:02:49,2025-03-03 14:10:10,166
13034,2025-03-03,2025-03-03 06:02:55,2025-03-03 14:06:18,154
13035,2025-03-03,2025-03-03 06:03:14,2025-03-03 14:10:37,175
13036,2025-03-03,2025-03-03 06:03:28,2025-03-03 14:03:09,142
13039,2025-03-03,2025-03-03 06:04:08,2025-03-03 14:02:32,187
13040,2025-03-03,2025-03-03 06:04:23,2025-03-03 14:04:02,256
13041,2025-03-03,2025-03-03 06:05:20,2025-03-03 14:03:15,255
13042,2025-03-03,2025-03-03 06:05:23,,174
13043,2025-03-03,2025-03-03 06:05:27,2025-03-03 14:03:41,177
13044,2025-03-03,2025-03-03 06:05:51,2025-03-03 14:02:42,164
13046,2025-03-03,2025-03-03 06:08:19,2025-03-03 14:03:37,252
13048,2025-03-03,2025-03-03 06:08:40,2025-03-03 14:07:37,189
